None of PyTorch, TensorFlow >= 2.0, or Flax have been found. Models won't be available and only tokenizers, configuration and file/data utilities can be used.
Trie constructed
shortlist size: 100
Word counts size: 5459833
Token set size: 0
Empty token set size selected -> all possible substrings with...
Max token size: 60
Min. word count: 1
Final candidate token set size: 130927124
Initial setup phase: 464657 ms
1. |Ġ [c4 a0 ] | 70904806  | 44289 ms | 80262 ms | num. checks: 130927124
8212. |지구 [ec a7 80 ea b5 ac ] | 3257  | 4 ms | 23 ms | num. checks: 288
8213. |Ġ새끼 [c4 a0 ec 83 88 eb 81 bc ] | 3257  | 0 ms | 1 ms | num. checks: 0
8214. |뤄 [eb a4 84 ] | 3256  | 0 ms | 2 ms | num. checks: 1
8215. |사기 [ec 82 ac ea b8 b0 ] | 3256  | 0 ms | 6 ms | num. checks: 0
8216. |각형 [ea b0 81 ed 98 95 ] | 3256  | 0 ms | 5 ms | num. checks: 2
8217. |Ġ불가리아 [c4 a0 eb b6 88 ea b0 80 eb a6 ac ec 95 84 ] | 3256  | 2 ms | 3 ms | num. checks: 400
8218. |Ġ부속 [c4 a0 eb b6 80 ec 86 8d ] | 3255  | 0 ms | 6 ms | num. checks: 25
8219. |Ġ옮겼다 [c4 a0 ec 98 ae ea b2 bc eb 8b a4 ] | 3255  | 1 ms | 1 ms | num. checks: 152
8220. |Ġ에콰도르 [c4 a0 ec 97 90 ec bd b0 eb 8f 84 eb a5 b4 ] | 3255  | 1 ms | 2 ms | num. checks: 98
8221. |Ġ재위 [c4 a0 ec 9e ac ec 9c 84 ] | 3254  | 0 ms | 1 ms | num. checks: 0
8222. |아웃 [ec 95 84 ec 9b 83 ] | 3252  | 2 ms | 8 ms | num. checks: 100
8223. |Ġ플라스틱 [c4 a0 ed 94 8c eb 9d bc ec 8a a4 ed 8b b1 ] | 3252  | 4 ms | 5 ms | num. checks: 300
8224. |Ġ항공모함 [c4 a0 ed 95 ad ea b3 b5 eb aa a8 ed 95 a8 ] | 3252  | 0 ms | 0 ms | num. checks: 0
8225. |Ġ� [c4 a0 ea bf ] | 3250  | 0 ms | 3 ms | num. checks: 0
8226. |Ġ레이블 [c4 a0 eb a0 88 ec 9d b4 eb b8 94 ] | 3250  | 1 ms | 2 ms | num. checks: 200
8227. |Ġ충청북도 [c4 a0 ec b6 a9 ec b2 ad eb b6 81 eb 8f 84 ] | 3250  | 0 ms | 1 ms | num. checks: 2
8228. |렀고 [eb a0 80 ea b3 a0 ] | 3249  | 1 ms | 1 ms | num. checks: 100
8229. |Ġ문화재 [c4 a0 eb ac b8 ed 99 94 ec 9e ac ] | 3249  | 1 ms | 3 ms | num. checks: 202
8230. |禮 [e7 a6 ae ] | 3247  | 6 ms | 18 ms | num. checks: 600
8231. |결을 [ea b2 b0 ec 9d 84 ] | 3247  | 0 ms | 2 ms | num. checks: 0
8232. |너스 [eb 84 88 ec 8a a4 ] | 3247  | 0 ms | 5 ms | num. checks: 0
8233. |Ġ포항 [c4 a0 ed 8f ac ed 95 ad ] | 3246  | 3 ms | 9 ms | num. checks: 89
8234. |우스는 [ec 9a b0 ec 8a a4 eb 8a 94 ] | 3246  | 0 ms | 6 ms | num. checks: 0
8235. |Ġ돌연변 [c4 a0 eb 8f 8c ec 97 b0 eb b3 80 ] | 3246  | 0 ms | 0 ms | num. checks: 0
8236. |밀한 [eb b0 80 ed 95 9c ] | 3245  | 0 ms | 0 ms | num. checks: 0
8237. |Ġ대변 [c4 a0 eb 8c 80 eb b3 80 ] | 3245  | 1 ms | 3 ms | num. checks: 100
8238. |Ġ게임이다 [c4 a0 ea b2 8c ec 9e 84 ec 9d b4 eb 8b a4 ] | 3244  | 2 ms | 2 ms | num. checks: 203
8239. |Ġ전체를 [c4 a0 ec a0 84 ec b2 b4 eb a5 bc ] | 3243  | 0 ms | 0 ms | num. checks: 17
8240. |淸 [e6 b7 b8 ] | 3242  | 2 ms | 14 ms | num. checks: 100
8241. |Ġ농촌 [c4 a0 eb 86 8d ec b4 8c ] | 3242  | 0 ms | 5 ms | num. checks: 0
8242. |Ġ기슭 [c4 a0 ea b8 b0 ec 8a ad ] | 3240  | 4 ms | 4 ms | num. checks: 400
8243. |後 [e5 be 8c ] | 3237  | 6 ms | 20 ms | num. checks: 800
8244. |Ġ나타난 [c4 a0 eb 82 98 ed 83 80 eb 82 9c ] | 3237  | 0 ms | 0 ms | num. checks: 0
8245. |행이 [ed 96 89 ec 9d b4 ] | 3236  | 3 ms | 7 ms | num. checks: 111
8246. |가시 [ea b0 80 ec 8b 9c ] | 3236  | 0 ms | 18 ms | num. checks: 1
8247. |Ġ관해 [c4 a0 ea b4 80 ed 95 b4 ] | 3236  | 0 ms | 0 ms | num. checks: 2
8248. |Ġ한성 [c4 a0 ed 95 9c ec 84 b1 ] | 3236  | 0 ms | 5 ms | num. checks: 0
8249. |Ġ소스 [c4 a0 ec 86 8c ec 8a a4 ] | 3236  | 0 ms | 1 ms | num. checks: 0
8250. |Ġ홈런을 [c4 a0 ed 99 88 eb 9f b0 ec 9d 84 ] | 3236  | 0 ms | 0 ms | num. checks: 0
8251. |점과 [ec a0 90 ea b3 bc ] | 3235  | 1 ms | 4 ms | num. checks: 98
8252. |Ġ대칭 [c4 a0 eb 8c 80 ec b9 ad ] | 3235  | 0 ms | 1 ms | num. checks: 0
8253. |남도의 [eb 82 a8 eb 8f 84 ec 9d 98 ] | 3235  | 0 ms | 0 ms | num. checks: 0
8254. |Ġ대표로 [c4 a0 eb 8c 80 ed 91 9c eb a1 9c ] | 3235  | 0 ms | 0 ms | num. checks: 0
8255. |Ġ밀라노 [c4 a0 eb b0 80 eb 9d bc eb 85 b8 ] | 3234  | 3 ms | 4 ms | num. checks: 400
8256. |국과 [ea b5 ad ea b3 bc ] | 3233  | 2 ms | 9 ms | num. checks: 300
8257. |세기의 [ec 84 b8 ea b8 b0 ec 9d 98 ] | 3232  | 0 ms | 1 ms | num. checks: 101
8258. |Ġ역사가 [c4 a0 ec 97 ad ec 82 ac ea b0 80 ] | 3232  | 0 ms | 1 ms | num. checks: 100
8259. |담을 [eb 8b b4 ec 9d 84 ] | 3231  | 1 ms | 4 ms | num. checks: 100
8260. |Ġ단층 [c4 a0 eb 8b a8 ec b8 b5 ] | 3231  | 0 ms | 2 ms | num. checks: 0
8261. |Ġ안티 [c4 a0 ec 95 88 ed 8b b0 ] | 3230  | 2 ms | 8 ms | num. checks: 233
8262. |Ġ카라 [c4 a0 ec b9 b4 eb 9d bc ] | 3230  | 0 ms | 8 ms | num. checks: 0
8263. |릇 [eb a6 87 ] | 3229  | 3 ms | 7 ms | num. checks: 235
8264. |편의 [ed 8e b8 ec 9d 98 ] | 3229  | 0 ms | 3 ms | num. checks: 0
8265. |Ġ역에서 [c4 a0 ec 97 ad ec 97 90 ec 84 9c ] | 3229  | 0 ms | 0 ms | num. checks: 0
8266. |� [e6 a9 ] | 3228  | 2 ms | 20 ms | num. checks: 100
8267. |테이 [ed 85 8c ec 9d b4 ] | 3227  | 2 ms | 14 ms | num. checks: 235
8268. |Ġ1905 [c4 a0 31 39 30 35 ] | 3225  | 3 ms | 3 ms | num. checks: 245
8269. |Ġ허가 [c4 a0 ed 97 88 ea b0 80 ] | 3225  | 0 ms | 4 ms | num. checks: 15
8270. |Ġ가와 [c4 a0 ea b0 80 ec 99 80 ] | 3225  | 0 ms | 5 ms | num. checks: 0
8271. |Ġ코펜하겐 [c4 a0 ec bd 94 ed 8e 9c ed 95 98 ea b2 90 ] | 3225  | 3 ms | 3 ms | num. checks: 100
8272. |� [e7 b6 ] | 3224  | 0 ms | 17 ms | num. checks: 0
8273. |Ġ농구 [c4 a0 eb 86 8d ea b5 ac ] | 3224  | 1 ms | 3 ms | num. checks: 100
8274. |하에서 [ed 95 98 ec 97 90 ec 84 9c ] | 3223  | 2 ms | 7 ms | num. checks: 270
8275. |Ġ연구는 [c4 a0 ec 97 b0 ea b5 ac eb 8a 94 ] | 3223  | 0 ms | 0 ms | num. checks: 0
8276. |Ġ스캔 [c4 a0 ec 8a a4 ec ba 94 ] | 3222  | 2 ms | 3 ms | num. checks: 400
8277. |Ġ부르기도 [c4 a0 eb b6 80 eb a5 b4 ea b8 b0 eb 8f 84 ] | 3222  | 0 ms | 0 ms | num. checks: 144
8278. |Ġ사찰 [c4 a0 ec 82 ac ec b0 b0 ] | 3221  | 2 ms | 5 ms | num. checks: 25
8279. |Ġ회사의 [c4 a0 ed 9a 8c ec 82 ac ec 9d 98 ] | 3221  | 0 ms | 0 ms | num. checks: 0
8280. |Ġ랑 [c4 a0 eb 9e 91 ] | 3220  | 2 ms | 10 ms | num. checks: 100
8281. |Ġ극복 [c4 a0 ea b7 b9 eb b3 b5 ] | 3220  | 0 ms | 2 ms | num. checks: 101
8282. |Ġ없지만 [c4 a0 ec 97 86 ec a7 80 eb a7 8c ] | 3220  | 1 ms | 1 ms | num. checks: 161
8283. |Ġ혼인 [c4 a0 ed 98 bc ec 9d b8 ] | 3219  | 1 ms | 4 ms | num. checks: 189
8284. |Ġ열리는 [c4 a0 ec 97 b4 eb a6 ac eb 8a 94 ] | 3219  | 0 ms | 0 ms | num. checks: 8
8285. |ign [69 67 6e ] | 3218  | 0 ms | 3 ms | num. checks: 0
8286. |年 [e5 b9 b4 ] | 3218  | 2 ms | 32 ms | num. checks: 4
8287. |Ġ유용 [c4 a0 ec 9c a0 ec 9a a9 ] | 3218  | 0 ms | 1 ms | num. checks: 0
8288. |ĠCl [c4 a0 43 6c ] | 3216  | 2 ms | 5 ms | num. checks: 100
8289. |Ġ심장 [c4 a0 ec 8b ac ec 9e a5 ] | 3216  | 1 ms | 5 ms | num. checks: 100
8290. |Ġ리그에서 [c4 a0 eb a6 ac ea b7 b8 ec 97 90 ec 84 9c ] | 3216  | 1 ms | 1 ms | num. checks: 296
8291. |뛰 [eb 9b b0 ] | 3214  | 2 ms | 6 ms | num. checks: 200
8292. |운동을 [ec 9a b4 eb 8f 99 ec 9d 84 ] | 3213  | 1 ms | 11 ms | num. checks: 200
8293. |通 [e9 80 9a ] | 3212  | 2 ms | 20 ms | num. checks: 200
8294. |이면 [ec 9d b4 eb a9 b4 ] | 3211  | 3 ms | 8 ms | num. checks: 200
8295. |관계를 [ea b4 80 ea b3 84 eb a5 bc ] | 3211  | 0 ms | 3 ms | num. checks: 0
8296. |래의 [eb 9e 98 ec 9d 98 ] | 3210  | 1 ms | 3 ms | num. checks: 200
8297. |Ġ문신 [c4 a0 eb ac b8 ec 8b a0 ] | 3210  | 1 ms | 2 ms | num. checks: 200
8298. |Ġ히로시마 [c4 a0 ed 9e 88 eb a1 9c ec 8b 9c eb a7 88 ] | 3210  | 2 ms | 4 ms | num. checks: 200
8299. |ET [45 54 ] | 3209  | 0 ms | 3 ms | num. checks: 0
8300. |어에 [ec 96 b4 ec 97 90 ] | 3208  | 0 ms | 8 ms | num. checks: 23
8301. |Ġ의견을 [c4 a0 ec 9d 98 ea b2 ac ec 9d 84 ] | 3208  | 1 ms | 1 ms | num. checks: 189
8302. |Ġ메모리 [c4 a0 eb a9 94 eb aa a8 eb a6 ac ] | 3208  | 0 ms | 0 ms | num. checks: 0
8303. |금은 [ea b8 88 ec 9d 80 ] | 3207  | 1 ms | 5 ms | num. checks: 20
8304. |Ġ공기 [c4 a0 ea b3 b5 ea b8 b0 ] | 3207  | 0 ms | 4 ms | num. checks: 0
8305. |ĠCollege [c4 a0 43 6f 6c 6c 65 67 65 ] | 3207  | 0 ms | 0 ms | num. checks: 0
8306. |Ġ크리 [c4 a0 ed 81 ac eb a6 ac ] | 3205  | 4 ms | 12 ms | num. checks: 343
8307. |모는 [eb aa a8 eb 8a 94 ] | 3204  | 2 ms | 5 ms | num. checks: 100
8308. |네이 [eb 84 a4 ec 9d b4 ] | 3204  | 0 ms | 10 ms | num. checks: 0
8309. |학교를 [ed 95 99 ea b5 90 eb a5 bc ] | 3204  | 2 ms | 21 ms | num. checks: 100
8310. |목으로 [eb aa a9 ec 9c bc eb a1 9c ] | 3202  | 3 ms | 9 ms | num. checks: 358
8311. |Ġ송시열 [c4 a0 ec 86 a1 ec 8b 9c ec 97 b4 ] | 3202  | 0 ms | 0 ms | num. checks: 0
8312. |Ġ결승전 [c4 a0 ea b2 b0 ec 8a b9 ec a0 84 ] | 3202  | 2 ms | 2 ms | num. checks: 9
8313. |못 [eb aa bb ] | 3201  | 0 ms | 7 ms | num. checks: 0
8314. |고등 [ea b3 a0 eb 93 b1 ] | 3201  | 0 ms | 18 ms | num. checks: 0
8315. |Ġ과도 [c4 a0 ea b3 bc eb 8f 84 ] | 3201  | 0 ms | 2 ms | num. checks: 0
8316. |밤 [eb b0 a4 ] | 3200  | 2 ms | 8 ms | num. checks: 200
8317. |Ġ연안 [c4 a0 ec 97 b0 ec 95 88 ] | 3200  | 1 ms | 4 ms | num. checks: 100
8318. |Ġ괜찮 [c4 a0 ea b4 9c ec b0 ae ] | 3200  | 0 ms | 0 ms | num. checks: 0
8319. |좋 [ec a2 8b ] | 3198  | 9 ms | 11 ms | num. checks: 624
8320. |보이 [eb b3 b4 ec 9d b4 ] | 3198  | 0 ms | 8 ms | num. checks: 0
8321. |들인 [eb 93 a4 ec 9d b8 ] | 3198  | 0 ms | 6 ms | num. checks: 0
8322. |Ġ하던 [c4 a0 ed 95 98 eb 8d 98 ] | 3198  | 1 ms | 1 ms | num. checks: 113
8323. |Ġ공산당 [c4 a0 ea b3 b5 ec 82 b0 eb 8b b9 ] | 3198  | 0 ms | 1 ms | num. checks: 0
8324. |Ġ돌아왔다 [c4 a0 eb 8f 8c ec 95 84 ec 99 94 eb 8b a4 ] | 3198  | 0 ms | 0 ms | num. checks: 6
8325. |Ġ드래프트 [c4 a0 eb 93 9c eb 9e 98 ed 94 84 ed 8a b8 ] | 3198  | 0 ms | 1 ms | num. checks: 101
8326. |Ġ� [c4 a0 ec 8d ] | 3197  | 1 ms | 5 ms | num. checks: 100
8327. |Ġ영양 [c4 a0 ec 98 81 ec 96 91 ] | 3197  | 0 ms | 4 ms | num. checks: 0
8328. |갔고 [ea b0 94 ea b3 a0 ] | 3195  | 1 ms | 3 ms | num. checks: 101
8329. |Ġ파크 [c4 a0 ed 8c 8c ed 81 ac ] | 3195  | 0 ms | 2 ms | num. checks: 12
8330. |Ġ다이묘 [c4 a0 eb 8b a4 ec 9d b4 eb ac 98 ] | 3194  | 3 ms | 4 ms | num. checks: 400
8331. |Ġ성과 [c4 a0 ec 84 b1 ea b3 bc ] | 3192  | 1 ms | 3 ms | num. checks: 201
8332. |Ġ아마추어 [c4 a0 ec 95 84 eb a7 88 ec b6 94 ec 96 b4 ] | 3191  | 4 ms | 6 ms | num. checks: 600
8333. |Ġ그다지 [c4 a0 ea b7 b8 eb 8b a4 ec a7 80 ] | 3190  | 2 ms | 2 ms | num. checks: 83
8334. |까지도 [ea b9 8c ec a7 80 eb 8f 84 ] | 3189  | 3 ms | 19 ms | num. checks: 400
8335. |Ġ그라 [c4 a0 ea b7 b8 eb 9d bc ] | 3188  | 1 ms | 10 ms | num. checks: 9
8336. |Ġ� [c4 a0 e2 96 ] | 3187  | 0 ms | 0 ms | num. checks: 0
8337. |Ġ지었다 [c4 a0 ec a7 80 ec 97 88 eb 8b a4 ] | 3187  | 0 ms | 0 ms | num. checks: 0
8338. |Ġ행위를 [c4 a0 ed 96 89 ec 9c 84 eb a5 bc ] | 3187  | 0 ms | 0 ms | num. checks: 0
8339. |Ġ다음으로 [c4 a0 eb 8b a4 ec 9d 8c ec 9c bc eb a1 9c ] | 3187  | 0 ms | 0 ms | num. checks: 0
8340. |Ġ지자 [c4 a0 ec a7 80 ec 9e 90 ] | 3186  | 1 ms | 3 ms | num. checks: 128
8341. |Ġ차지한다 [c4 a0 ec b0 a8 ec a7 80 ed 95 9c eb 8b a4 ] | 3186  | 1 ms | 1 ms | num. checks: 208
8342. |Ġ개장 [c4 a0 ea b0 9c ec 9e a5 ] | 3185  | 1 ms | 2 ms | num. checks: 116
8343. |차에 [ec b0 a8 ec 97 90 ] | 3184  | 2 ms | 7 ms | num. checks: 321
8344. |Ġ말해 [c4 a0 eb a7 90 ed 95 b4 ] | 3184  | 0 ms | 1 ms | num. checks: 2
8345. |Ġ패턴 [c4 a0 ed 8c a8 ed 84 b4 ] | 3184  | 1 ms | 2 ms | num. checks: 100
8346. |주의는 [ec a3 bc ec 9d 98 eb 8a 94 ] | 3184  | 0 ms | 8 ms | num. checks: 1
8347. |Ġ레바논 [c4 a0 eb a0 88 eb b0 94 eb 85 bc ] | 3184  | 1 ms | 1 ms | num. checks: 102
8348. |Ġ익스플로러 [c4 a0 ec 9d b5 ec 8a a4 ed 94 8c eb a1 9c eb 9f ac ] | 3184  | 0 ms | 0 ms | num. checks: 4
8349. |보험 [eb b3 b4 ed 97 98 ] | 3183  | 2 ms | 25 ms | num. checks: 62
8350. |종합 [ec a2 85 ed 95 a9 ] | 3183  | 1 ms | 32 ms | num. checks: 1
8351. |전기 [ec a0 84 ea b8 b0 ] | 3182  | 0 ms | 17 ms | num. checks: 0
8352. |Ġ박물 [c4 a0 eb b0 95 eb ac bc ] | 3182  | 0 ms | 0 ms | num. checks: 0
8353. |Ġ사도 [c4 a0 ec 82 ac eb 8f 84 ] | 3182  | 0 ms | 3 ms | num. checks: 0
8354. |Ġ시칠리아 [c4 a0 ec 8b 9c ec b9 a0 eb a6 ac ec 95 84 ] | 3182  | 1 ms | 2 ms | num. checks: 7
8355. |Ġ클레 [c4 a0 ed 81 b4 eb a0 88 ] | 3181  | 0 ms | 5 ms | num. checks: 0
8356. |ĠBl [c4 a0 42 6c ] | 3180  | 0 ms | 3 ms | num. checks: 5
8357. |ĠKT [c4 a0 4b 54 ] | 3180  | 0 ms | 1 ms | num. checks: 2
8358. |리브 [eb a6 ac eb b8 8c ] | 3180  | 0 ms | 7 ms | num. checks: 46
8359. |Ġ땅을 [c4 a0 eb 95 85 ec 9d 84 ] | 3180  | 1 ms | 1 ms | num. checks: 190
8360. |Ġ일본은 [c4 a0 ec 9d bc eb b3 b8 ec 9d 80 ] | 3180  | 0 ms | 0 ms | num. checks: 101
8361. |Ġ군사를 [c4 a0 ea b5 b0 ec 82 ac eb a5 bc ] | 3179  | 2 ms | 2 ms | num. checks: 400
8362. |교도 [ea b5 90 eb 8f 84 ] | 3178  | 1 ms | 14 ms | num. checks: 100
8363. |법과 [eb b2 95 ea b3 bc ] | 3177  | 3 ms | 12 ms | num. checks: 300
8364. |Ġ모습이 [c4 a0 eb aa a8 ec 8a b5 ec 9d b4 ] | 3177  | 0 ms | 1 ms | num. checks: 178
8365. |Ġ조선시대의 [c4 a0 ec a1 b0 ec 84 a0 ec 8b 9c eb 8c 80 ec 9d 98 ] | 3177  | 0 ms | 0 ms | num. checks: 0
8366. |Ġ닮 [c4 a0 eb 8b ae ] | 3176  | 1 ms | 2 ms | num. checks: 100
8367. |나를 [eb 82 98 eb a5 bc ] | 3176  | 0 ms | 6 ms | num. checks: 0
8368. |Ġ서방 [c4 a0 ec 84 9c eb b0 a9 ] | 3176  | 0 ms | 3 ms | num. checks: 0
8369. |Ġ황제의 [c4 a0 ed 99 a9 ec a0 9c ec 9d 98 ] | 3176  | 0 ms | 0 ms | num. checks: 112
8370. |Ġ보스턴 [c4 a0 eb b3 b4 ec 8a a4 ed 84 b4 ] | 3176  | 1 ms | 2 ms | num. checks: 100
8371. |Ġ곤충 [c4 a0 ea b3 a4 ec b6 a9 ] | 3174  | 2 ms | 4 ms | num. checks: 133
8372. |Ġ손꼽 [c4 a0 ec 86 90 ea bc bd ] | 3174  | 0 ms | 0 ms | num. checks: 0
8373. |Ġ불확실 [c4 a0 eb b6 88 ed 99 95 ec 8b a4 ] | 3174  | 0 ms | 1 ms | num. checks: 0
8374. |Ġ강릉 [c4 a0 ea b0 95 eb a6 89 ] | 3173  | 1 ms | 8 ms | num. checks: 11
8375. |Ġ남겨 [c4 a0 eb 82 a8 ea b2 a8 ] | 3173  | 0 ms | 1 ms | num. checks: 0
8376. |Ġ주목을 [c4 a0 ec a3 bc eb aa a9 ec 9d 84 ] | 3173  | 0 ms | 0 ms | num. checks: 0
8377. |Ġ자체가 [c4 a0 ec 9e 90 ec b2 b4 ea b0 80 ] | 3172  | 1 ms | 1 ms | num. checks: 66
8378. |Ġ원하는 [c4 a0 ec 9b 90 ed 95 98 eb 8a 94 ] | 3171  | 2 ms | 2 ms | num. checks: 312
8379. |경기에서 [ea b2 bd ea b8 b0 ec 97 90 ec 84 9c ] | 3170  | 2 ms | 4 ms | num. checks: 284
8380. |Ġ고안 [c4 a0 ea b3 a0 ec 95 88 ] | 3169  | 0 ms | 2 ms | num. checks: 4
8381. |Ġ이미지 [c4 a0 ec 9d b4 eb af b8 ec a7 80 ] | 3169  | 0 ms | 3 ms | num. checks: 2
8382. |Ġ발전을 [c4 a0 eb b0 9c ec a0 84 ec 9d 84 ] | 3169  | 2 ms | 2 ms | num. checks: 100
8383. |Ġ바이러 [c4 a0 eb b0 94 ec 9d b4 eb 9f ac ] | 3165  | 9 ms | 9 ms | num. checks: 1100
8384. |인조 [ec 9d b8 ec a1 b0 ] | 3164  | 1 ms | 2 ms | num. checks: 20
8385. |Ġ방영된 [c4 a0 eb b0 a9 ec 98 81 eb 90 9c ] | 3164  | 1 ms | 1 ms | num. checks: 193
8386. |원군 [ec 9b 90 ea b5 b0 ] | 3163  | 1 ms | 8 ms | num. checks: 91
8387. |Ġ고고 [c4 a0 ea b3 a0 ea b3 a0 ] | 3163  | 0 ms | 2 ms | num. checks: 0
8388. |守 [e5 ae 88 ] | 3162  | 2 ms | 17 ms | num. checks: 100
8389. |머리 [eb a8 b8 eb a6 ac ] | 3161  | 3 ms | 15 ms | num. checks: 101
8390. |Ġ약칭 [c4 a0 ec 95 bd ec b9 ad ] | 3161  | 0 ms | 1 ms | num. checks: 3
8391. |어에서 [ec 96 b4 ec 97 90 ec 84 9c ] | 3161  | 0 ms | 9 ms | num. checks: 0
8392. |Ġ마찬가지 [c4 a0 eb a7 88 ec b0 ac ea b0 80 ec a7 80 ] | 3160  | 5 ms | 6 ms | num. checks: 578
8393. |구치 [ea b5 ac ec b9 98 ] | 3159  | 0 ms | 8 ms | num. checks: 0
8394. |Ġ감각 [c4 a0 ea b0 90 ea b0 81 ] | 3159  | 0 ms | 3 ms | num. checks: 1
8395. |하면서도 [ed 95 98 eb a9 b4 ec 84 9c eb 8f 84 ] | 3159  | 2 ms | 16 ms | num. checks: 300
8396. |해군 [ed 95 b4 ea b5 b0 ] | 3157  | 2 ms | 9 ms | num. checks: 100
8397. |횡 [ed 9a a1 ] | 3156  | 5 ms | 10 ms | num. checks: 300
8398. |소수 [ec 86 8c ec 88 98 ] | 3156  | 1 ms | 6 ms | num. checks: 100
8399. |Ġ수직 [c4 a0 ec 88 98 ec a7 81 ] | 3156  | 0 ms | 5 ms | num. checks: 80
8400. |Ġ재산 [c4 a0 ec 9e ac ec 82 b0 ] | 3156  | 0 ms | 5 ms | num. checks: 100
8401. |Ġ소나타 [c4 a0 ec 86 8c eb 82 98 ed 83 80 ] | 3156  | 0 ms | 0 ms | num. checks: 0
8402. |Ġ방송을 [c4 a0 eb b0 a9 ec 86 a1 ec 9d 84 ] | 3155  | 3 ms | 3 ms | num. checks: 129
8403. |� [e8 82 ] | 3154  | 2 ms | 28 ms | num. checks: 9
8404. |old [6f 6c 64 ] | 3154  | 0 ms | 3 ms | num. checks: 0
8405. |Ġ800 [c4 a0 38 30 30 ] | 3154  | 0 ms | 0 ms | num. checks: 0
8406. |Ġ힘들 [c4 a0 ed 9e 98 eb 93 a4 ] | 3154  | 0 ms | 0 ms | num. checks: 0
8407. |Ġ보냈 [c4 a0 eb b3 b4 eb 83 88 ] | 3154  | 0 ms | 1 ms | num. checks: 42
8408. |Ġ없었고 [c4 a0 ec 97 86 ec 97 88 ea b3 a0 ] | 3154  | 0 ms | 0 ms | num. checks: 0
8409. |Ġ석방 [c4 a0 ec 84 9d eb b0 a9 ] | 3153  | 0 ms | 2 ms | num. checks: 0
8410. |Ġ형성된 [c4 a0 ed 98 95 ec 84 b1 eb 90 9c ] | 3153  | 0 ms | 0 ms | num. checks: 0
8411. |Ġ공주 [c4 a0 ea b3 b5 ec a3 bc ] | 3152  | 1 ms | 6 ms | num. checks: 44
8412. |Ġ나이에 [c4 a0 eb 82 98 ec 9d b4 ec 97 90 ] | 3152  | 1 ms | 1 ms | num. checks: 200
8413. |Ġy [c4 a0 79 ] | 3151  | 0 ms | 2 ms | num. checks: 36
8414. |둑 [eb 91 91 ] | 3150  | 2 ms | 17 ms | num. checks: 100
8415. |Ġ오다 [c4 a0 ec 98 a4 eb 8b a4 ] | 3150  | 0 ms | 2 ms | num. checks: 136
8416. |Ġ몬테네그 [c4 a0 eb aa ac ed 85 8c eb 84 a4 ea b7 b8 ] | 3150  | 3 ms | 4 ms | num. checks: 600
8417. |Ġ순서 [c4 a0 ec 88 9c ec 84 9c ] | 3148  | 5 ms | 7 ms | num. checks: 231
8418. |Ġ시절에 [c4 a0 ec 8b 9c ec a0 88 ec 97 90 ] | 3148  | 0 ms | 0 ms | num. checks: 0
8419. |Ġ기부 [c4 a0 ea b8 b0 eb b6 80 ] | 3147  | 0 ms | 4 ms | num. checks: 24
8420. |Ġ행복 [c4 a0 ed 96 89 eb b3 b5 ] | 3145  | 5 ms | 8 ms | num. checks: 500
8421. |집합 [ec a7 91 ed 95 a9 ] | 3144  | 0 ms | 5 ms | num. checks: 0
8422. |Ġ갱신 [c4 a0 ea b0 b1 ec 8b a0 ] | 3144  | 1 ms | 2 ms | num. checks: 200
8423. |Ġ데려 [c4 a0 eb 8d b0 eb a0 a4 ] | 3144  | 0 ms | 2 ms | num. checks: 0
8424. |셨 [ec 85 a8 ] | 3143  | 3 ms | 16 ms | num. checks: 400
8425. |Ġ코너 [c4 a0 ec bd 94 eb 84 88 ] | 3142  | 2 ms | 3 ms | num. checks: 108
8426. |즈와 [ec a6 88 ec 99 80 ] | 3141  | 1 ms | 10 ms | num. checks: 100
8427. |향을 [ed 96 a5 ec 9d 84 ] | 3141  | 0 ms | 2 ms | num. checks: 0
8428. |Ġ유러피언 [c4 a0 ec 9c a0 eb 9f ac ed 94 bc ec 96 b8 ] | 3141  | 1 ms | 1 ms | num. checks: 200
8429. |Ġ잡고 [c4 a0 ec 9e a1 ea b3 a0 ] | 3139  | 2 ms | 2 ms | num. checks: 297
8430. |레는 [eb a0 88 eb 8a 94 ] | 3138  | 1 ms | 7 ms | num. checks: 20
8431. |Ġ상태에 [c4 a0 ec 83 81 ed 83 9c ec 97 90 ] | 3138  | 1 ms | 1 ms | num. checks: 134
8432. |Ġ정치인 [c4 a0 ec a0 95 ec b9 98 ec 9d b8 ] | 3138  | 0 ms | 1 ms | num. checks: 2
8433. |Ġ접속 [c4 a0 ec a0 91 ec 86 8d ] | 3136  | 0 ms | 3 ms | num. checks: 65
8434. |버트 [eb b2 84 ed 8a b8 ] | 3135  | 4 ms | 7 ms | num. checks: 486
8435. |Ġ감옥 [c4 a0 ea b0 90 ec 98 a5 ] | 3135  | 1 ms | 2 ms | num. checks: 100
8436. |Ġ남극 [c4 a0 eb 82 a8 ea b7 b9 ] | 3135  | 0 ms | 2 ms | num. checks: 0
8437. |Ġ모임 [c4 a0 eb aa a8 ec 9e 84 ] | 3134  | 2 ms | 3 ms | num. checks: 239
8438. |Ġ지나지 [c4 a0 ec a7 80 eb 82 98 ec a7 80 ] | 3134  | 0 ms | 0 ms | num. checks: 0
8439. |타마 [ed 83 80 eb a7 88 ] | 3133  | 1 ms | 10 ms | num. checks: 100
8440. |보로 [eb b3 b4 eb a1 9c ] | 3133  | 0 ms | 7 ms | num. checks: 0
